                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.66454,                 0.5625,                      1,                 1.2061,               0.006337,               0.006337,               0.006337
                     39,                0.61051,                 0.6875,                      1,                 1.1572,               0.006238,               0.006238,               0.006238
                     40,                0.57793,                 0.6875,                      1,                 1.1269,               0.006139,               0.006139,               0.006139
                     41,                0.64083,                  0.625,                      1,                 1.1348,                0.00604,                0.00604,                0.00604
                     42,                 0.4999,                 0.6875,                      1,                 1.0879,               0.005941,               0.005941,               0.005941
                     43,                0.61319,                  0.625,                      1,                  1.084,               0.005842,               0.005842,               0.005842
                     44,                0.64958,                   0.75,                      1,                  1.084,               0.005743,               0.005743,               0.005743
                     45,                0.63658,                  0.625,                      1,                 1.1211,               0.005644,               0.005644,               0.005644
                     46,                0.77194,                 0.6875,                      1,                 1.0967,               0.005545,               0.005545,               0.005545
                     47,                 0.5546,                  0.625,                      1,                 1.1162,               0.005446,               0.005446,               0.005446
                     48,                0.45398,                    0.5,                      1,                 1.1904,               0.005347,               0.005347,               0.005347
                     49,                0.48254,                    0.5,                      1,                 1.1914,               0.005248,               0.005248,               0.005248
                     50,                0.77992,                 0.5625,                      1,                 1.1592,               0.005149,               0.005149,               0.005149
                     51,                0.49293,                    0.5,                      1,                 1.1514,                0.00505,                0.00505,                0.00505
                     52,                0.44182,                 0.5625,                      1,                 1.1084,               0.004951,               0.004951,               0.004951
                     53,                0.63536,                  0.625,                      1,                 1.0674,               0.004852,               0.004852,               0.004852
                     54,                0.49861,                   0.75,                      1,                 1.0391,               0.004753,               0.004753,               0.004753
                     55,                0.48468,                   0.75,                      1,                 1.0273,               0.004654,               0.004654,               0.004654
                     56,                0.36514,                   0.75,                      1,                 1.0557,               0.004555,               0.004555,               0.004555
                     57,                0.31287,                   0.75,                      1,                 1.0684,               0.004456,               0.004456,               0.004456
                     58,                0.29676,                 0.6875,                      1,                 1.0615,               0.004357,               0.004357,               0.004357
                     59,                0.55887,                  0.625,                      1,                 1.0713,               0.004258,               0.004258,               0.004258
                     60,                0.59613,                   0.75,                      1,                 1.0332,               0.004159,               0.004159,               0.004159
                     61,                0.41493,                   0.75,                      1,                 1.0176,                0.00406,                0.00406,                0.00406
                     62,                0.41159,                 0.6875,                      1,                 1.0322,               0.003961,               0.003961,               0.003961
                     63,                0.34236,                 0.6875,                      1,                 1.0527,               0.003862,               0.003862,               0.003862
                     64,                0.66874,                 0.6875,                      1,                 1.1084,               0.003763,               0.003763,               0.003763
                     65,                0.42775,                  0.625,                      1,                 1.1328,               0.003664,               0.003664,               0.003664
                     66,                0.55126,                  0.625,                      1,                 1.1406,               0.003565,               0.003565,               0.003565
                     67,                0.38491,                  0.625,                      1,                 1.1279,               0.003466,               0.003466,               0.003466
                     68,                0.36192,                  0.625,                      1,                 1.1269,               0.003367,               0.003367,               0.003367
                     69,                0.35155,                  0.625,                      1,                 1.1172,               0.003268,               0.003268,               0.003268
                     70,                0.34149,                  0.625,                      1,                 1.1084,               0.003169,               0.003169,               0.003169
                     71,                0.28964,                 0.6875,                      1,                 1.0801,                0.00307,                0.00307,                0.00307
                     72,                0.32637,                   0.75,                      1,                  1.042,               0.002971,               0.002971,               0.002971
                     73,                0.42165,                   0.75,                      1,                 1.0547,               0.002872,               0.002872,               0.002872
                     74,                0.41501,                 0.6875,                      1,                 1.0322,               0.002773,               0.002773,               0.002773
                     75,                0.46585,                 0.6875,                      1,                 1.0644,               0.002674,               0.002674,               0.002674
                     76,                0.55892,                 0.6875,                      1,                 1.0547,               0.002575,               0.002575,               0.002575
                     77,                0.25623,                 0.6875,                      1,                 1.0596,               0.002476,               0.002476,               0.002476
                     78,                0.32273,                 0.6875,                      1,                 1.0635,               0.002377,               0.002377,               0.002377
                     79,                0.30535,                 0.6875,                      1,                 1.0596,               0.002278,               0.002278,               0.002278
                     80,                0.35946,                 0.6875,                      1,                 1.0674,               0.002179,               0.002179,               0.002179
                     81,                0.36842,                 0.6875,                      1,                 1.0693,                0.00208,                0.00208,                0.00208
                     82,                0.23251,                  0.625,                      1,                 1.0566,               0.001981,               0.001981,               0.001981
                     83,                0.31639,                 0.6875,                      1,                 1.0439,               0.001882,               0.001882,               0.001882
                     84,                0.37628,                 0.6875,                      1,                 1.0527,               0.001783,               0.001783,               0.001783
                     85,                0.37158,                 0.6875,                      1,                 1.0508,               0.001684,               0.001684,               0.001684
                     86,                0.21102,                  0.625,                      1,                 1.0547,               0.001585,               0.001585,               0.001585
                     87,                0.33193,                  0.625,                      1,                 1.0674,               0.001486,               0.001486,               0.001486
                     88,                0.24183,                  0.625,                      1,                 1.0742,               0.001387,               0.001387,               0.001387
                     89,                0.24964,                  0.625,                      1,                 1.0742,               0.001288,               0.001288,               0.001288
                     90,                0.30781,                  0.625,                      1,                 1.0908,               0.001189,               0.001189,               0.001189
                     91,                0.38233,                  0.625,                      1,                 1.0967,                0.00109,                0.00109,                0.00109
                     92,                0.27022,                  0.625,                      1,                 1.0918,               0.000991,               0.000991,               0.000991
                     93,                0.22952,                  0.625,                      1,                 1.0869,               0.000892,               0.000892,               0.000892
                     94,                0.38796,                  0.625,                      1,                 1.0938,               0.000793,               0.000793,               0.000793
                     95,                0.34874,                 0.6875,                      1,                  1.085,               0.000694,               0.000694,               0.000694
                     96,                 0.5053,                 0.6875,                      1,                 1.0703,               0.000595,               0.000595,               0.000595
                     97,                0.27786,                 0.6875,                      1,                 1.0723,               0.000496,               0.000496,               0.000496
                     98,                0.51701,                 0.6875,                      1,                 1.0772,               0.000397,               0.000397,               0.000397
                     99,                0.47345,                  0.625,                      1,                 1.0811,               0.000298,               0.000298,               0.000298
                    100,                0.41621,                  0.625,                      1,                 1.0664,               0.000199,               0.000199,               0.000199
